EPIC,KepMag,Kmag,Teff,mass,Radius
220624209,17.872,,,,
220624287,19.094,,,,
220624366,12.143,10.882,6292,1.198,1.369
220624401,12.794,11.106,5412,0.893,0.845
220624431,15.632,13.359,4703,0.651,0.609
220624471,13.567,11.928,5624,0.923,0.909
220624515,19.231,,,,
220624549,12.576,11.659,7479,1.628,1.724
220624558,17.867,,,,
220624663,13.211,11.001,4919,1.032,3.14
220624665,18.709,,,,
220624675,12.849,11.487,5843,0.99,1.051
220624687,16.78,14.988,5060,0.673,0.647
220624740,11.679,8.108,3754,0.356,0.333
220624748,11.869,9.422,4619,1.097,9.747
220624766,7.999,5.617,4728,1.51,10.939
220624812,16.829,14.966,,,
220624868,13.295,11.738,5823,1.01,1.05
220624872,14.88,11.472,3787,0.451,0.404
220624898,16.682,14.774,5365,0.677,0.651
220624940,10.547,8.959,5427,0.885,0.833
220624986,16.872,,,,
220625041,16.851,14.354,,,
220625044,13.666,11.845,5221,0.879,2.39
220625064,10.497,9.149,5916,1.071,1.605
220625093,13.233,11.935,6088,0.969,1.185
220625108,15.928,14.347,5998,0.838,0.972
220625109,15.94,12.848,4148,0.566,0.502
220625121,16.8,14.957,5332,0.804,5.16
220625122,17.212,,,,
220625134,16.397,14.259,,,
220625135,12.785,10.22,4479,0.956,15.431
220625215,16.125,12.565,3716,0.319,0.298
220625257,13.448,11.853,5756,0.961,0.976
220625263,16.289,14.562,5091,0.767,0.734
220625296,12.179,,,,
220625319,13.351,11.758,5789,1.022,1.14
220625341,16.439,14.692,5305,0.67,0.636
220625377,16.144,14.2,,,
220625405,18.938,,,,
220625543,15.357,13.662,5528,0.705,0.69
220625587,13.593,11.035,4419,0.685,0.613
220625620,16.822,14.402,4437,0.624,0.569
220625626,13.925,11.344,4167,0.537,0.474
220625676,10.091,8.825,6154,1.067,1.252
220625696,17.576,14.946,,,
220625706,11.065,9.745,5977,1.102,1.432
220625730,12.507,11.017,5925,0.961,1.07
220625744,16.719,14.476,4489,0.643,0.58
220625764,11.438,8.45,4113,0.955,38.598
220625776,16.464,14.899,5629,0.798,0.846
220625827,14.994,12.08,3707,0.331,0.3
220625874,10.816,9.553,6130,1.132,1.349
220625883,16.471,14.591,,,
220625888,12.738,10.486,4857,0.956,7.468
220625890,15.311,13.454,5558,0.763,0.756
220625902,14.364,11.388,3534,0.207,0.218
220625929,13.909,11.7,4898,0.908,7.336
220625939,15.945,14.163,5318,0.725,0.695
220625989,12.93,11.613,5951,1.074,1.286
220626025,12.576,10.508,4619,0.806,61.394
220626071,11.424,9.427,4986,0.852,0.777
220626132,14.264,12.617,5930,0.971,1.076
220626201,12.785,11.184,5514,0.989,0.976
220626223,15.119,12.483,4347,0.621,0.563
220626230,17.852,,,,
220626243,16.521,13.554,3124,0.126,0.146
220626248,15.835,12.587,4128,0.562,0.495
220626255,10.304,8.713,5463,0.95,0.87
220626257,11.848,10.376,5852,1.069,1.358
220626352,13.38,11.169,4851,0.754,0.686
220626371,8.587,7.202,5872,0.904,0.999
220626413,13.261,11.854,5777,0.926,0.98
220626432,19.217,,,,
220626441,12.979,11.324,5715,1.034,1.065
220626458,12.761,11.336,5996,0.978,1.083
220626465,10.854,9.526,6115,1.184,1.51
220626522,12.705,10.649,4937,0.926,4.524
220626629,15.209,12.251,3912,0.465,0.415
220626632,13.574,11.913,5550,1.03,1.049
220626637,17.116,14.584,3469,0.184,0.198
220626641,11.472,10.276,6040,1.057,1.271
220626648,10.982,9.797,6205,1.2,1.455
220626697,12.394,10.888,5979,0.945,1.091
220626810,17.383,14.679,,,
220626877,13.807,12.317,5984,0.981,1.111
220626953,13.177,11.805,6040,1.084,1.294
220626957,13.794,12.251,5864,0.978,1.05
220626996,13.62,11.653,4914,1.067,3.73
220627017,17.939,,,,
220627021,17.08,14.61,,,
220627098,17.116,13.43,3534,0.239,0.244
220627133,14.201,12.381,5418,0.84,0.809
220627155,18.402,,,,
220627163,12.817,11.535,6288,1.194,1.423
220627183,15.937,13.876,4771,0.72,0.672
220627217,15.256,12.215,3887,0.448,0.402
220627322,16.319,12.995,3644,0.347,0.323
220627324,13.421,11.856,5625,0.926,0.918
220627357,17.461,15.176,,,
220627373,9.115,5.749,4134,1.026,32.116
220627404,10.843,9.515,6094,0.998,1.247
220627438,13.648,11.962,5255,0.874,2.076
220627464,13.42,12.384,6536,0.82,1.122
220627483,15.035,12.244,3594,0.245,0.243
220627484,13.392,12.064,5912,1.002,1.189
220627539,16.724,13.902,3718,0.187,0.2
220627552,14.871,11.791,3613,0.311,0.307
220627570,12.382,10.808,6075,1.185,1.47
220627594,12.213,10.427,5371,0.94,0.915
220627610,14.038,11.246,3971,0.492,0.436
220627623,14.152,11.45,4007,0.525,0.462
220627640,12.507,10.585,5167,0.879,0.826
220627648,13.62,11.684,5132,0.868,0.806
220627661,16.331,12.841,3356,0.154,0.177
220627670,18.431,,,,
220627707,12.036,10.428,5511,0.869,0.85
220627714,14.548,11.865,4199,0.584,0.519
220627738,15.322,12.548,3851,0.401,0.364
220627740,17.742,,,,
220627741,16.613,14.773,5608,0.765,0.781
220627747,13.738,12.017,5570,0.956,0.917
220627822,11.762,10.117,5533,0.935,0.908
220627918,17.971,,,,
220627937,13.01,11.69,6121,1.092,1.262
220627999,16.97,,,,
220628013,15.634,13.162,4587,0.674,0.629
220628016,13.224,11.898,6106,1.004,1.359
220628034,15.583,12.067,3483,0.219,0.227
220628057,8.888,6.005,4446,1.215,13.943
220628093,12.041,10.018,5015,0.77,0.722
220628104,13.322,11.479,5144,0.908,2.122
220628196,10.863,8.576,4726,1.116,6.751
220628202,13.685,12.321,5826,0.918,0.977
220628227,17.714,15.007,,,
220628230,17.104,14.632,4365,0.589,0.531
220628251,12.419,11.056,5959,1.041,1.428
220628317,16.454,13.083,4240,0.603,0.537
220628328,9.715,7.868,4831,1.073,10.212
220628406,13.582,11.869,,,
220628431,12.434,,,,
220628470,12.651,11.006,5735,1.038,1.067
220628479,11.718,9.487,4784,0.986,7.263
220628565,12.043,10.258,5800,1.043,1.084
220628567,13.274,11.813,5909,1.014,1.147
220628572,16.037,14.427,6082,0.723,0.79
220628593,10.984,9.742,6202,1.218,1.544
220628628,14.28,12.524,5306,0.801,0.765
220628646,13.74,11.834,5232,0.847,0.791
220628648,14.221,11.139,3758,0.395,0.36
220628683,13.114,11.615,5832,0.994,1.059
220628723,16,12.325,3706,0.307,0.283
220628724,13.485,11.638,5236,0.831,0.789
220628824,13.512,12.152,6075,1.058,1.287
220628834,12.054,11.262,7091,1.421,1.535
220628882,17.024,15.164,,,
220628926,15.346,11.795,3704,0.377,0.344
220628969,16.41,14.46,5326,0.823,0.813
220628980,14.084,11.573,4652,0.73,0.665
220629012,17.765,14.529,3538,0.155,0.169
220629014,11.684,10.354,6125,1.13,1.341
220629125,13.518,11.835,5457,0.862,0.831
220629140,18.718,,,,
220629142,13.368,11.656,5507,0.933,0.919
220629148,13.661,11.219,4366,0.655,0.592
220629153,13.085,11.571,5508,0.895,0.865
220629158,16.622,14.662,5087,0.808,11.197
220629188,12.627,11.35,6133,1.059,1.278
220629197,17.123,14.809,4540,0.62,0.575
220629198,11.361,8.909,4641,1.184,9.515
220629316,10.498,8.15,4673,1.113,8.102
220629341,16.838,15.13,5389,0.692,0.669
220629374,13.667,11.972,5510,0.941,0.921
220629393,10.535,8.729,5219,0.911,5.423
220629445,13.553,11.723,5471,0.893,0.843
220629452,15.859,14.506,5769,0.84,0.932
220629480,14.298,12.253,5064,0.829,1.735
220629489,14.119,11.983,4957,0.825,0.764
220629505,17.073,,,,
220629507,12.911,11.47,6032,0.947,1.082
220629615,17.671,,,,
220629618,12.203,10.676,5916,1.093,1.482
220629634,12.982,10.187,4270,0.61,0.546
220629645,15.424,12.306,3656,0.302,0.292
220629659,12.895,9.699,4065,0.835,86.845
220629669,11.895,10.108,5453,0.906,0.856
220629698,17.445,14.767,4233,0.493,0.443
220629717,11.136,9.625,5832,1.019,1.164
220629734,16.262,13.837,,,
220629791,13.642,11.522,4954,0.906,3.965
220629804,14.22,12.426,5548,0.86,0.845
220629805,17.301,14.782,,,
220629850,12.296,10.656,5663,0.984,0.989
220629852,13.664,12.344,6088,1.005,1.278
220629914,16.598,14.793,5404,0.799,0.877
220629966,17.277,14.497,4063,0.553,0.496
220629987,15.712,12.707,3747,0.349,0.326
220630009,16.671,14.637,5088,0.802,6.67
220630069,13.327,11.818,5935,1.027,1.173
220630078,12.273,11.035,6359,1.235,1.516
220630107,17.01,,,,
220630118,15.796,12.498,3967,0.478,0.431
220630135,16.572,14.815,5209,0.741,0.716
220630146,15.694,12.706,3898,0.352,0.317
220630231,14.4,12.553,5306,0.854,0.801
220630239,16.68,14.77,3542,0.194,0.213
220630246,13.772,12.13,5648,0.919,0.933
220630267,12.33,10.679,5455,0.868,0.838
220630283,11.737,10.274,5911,1.113,1.363
220630315,16.028,11.734,3359,0.162,0.182
220630324,13.402,11.378,4996,0.716,0.679
220630339,13.521,11.98,5808,0.989,1.044
220630354,18.639,15.38,,,
220630382,15.574,14.036,5878,0.823,0.901
220630478,17.118,,,,
220630563,13.946,11.471,4489,0.661,0.605
220630565,14.876,10.683,3175,0.138,0.16
220630614,16.038,14.467,5402,0.813,0.822
220630637,13.936,11.733,5066,0.895,3.132
220630678,13.127,10.149,3783,0.403,0.363
220630685,13.57,12.121,5807,0.978,1.049
220630741,13.347,12.506,6566,1.186,1.472
220630749,17.888,,,,
220630760,14.361,12.281,4905,0.871,4.398
220630762,14.606,11.83,3967,0.423,0.374
220630768,17.512,15.43,,,
220630894,17.297,14.959,,,
220630937,17.811,,,,
220630953,11.112,9.752,6087,1.203,1.483
220631005,12.986,11.705,5960,0.989,1.238
220631011,11.073,9.829,6097,1.157,1.459
220631017,16.186,12.213,3524,0.166,0.183
220631019,13.651,12.157,5931,0.965,1.08
220631049,18.654,,,,
220631063,15.177,12.272,4166,0.553,0.49
220631086,13.789,11.54,4693,0.77,0.703
220631088,17.59,14.882,,,
220631106,15.583,13.249,,,
220631107,17.002,14.013,3849,0.346,0.325
220631108,17.587,14.901,4365,0.553,0.499
220631119,15.597,13.617,5065,0.803,0.753
220631122,18.819,,,,
220631126,13.7,12.069,5112,0.842,0.777
220631143,17.681,,,,
220631150,16.968,,,,
220631163,9.917,8.783,5391,0.959,2.798
220631178,11.104,9.488,5584,1.01,1.656
220631213,7.432,7.466,9244,2.142,2.011
220631276,13.186,11.224,5256,0.871,0.826
220631307,15.763,12.645,3944,0.442,0.403
220631335,16.178,14.396,5455,0.706,0.687
220631344,13.864,11.581,4667,0.762,0.684
220631357,11.868,9.636,4710,0.988,9.856
220631378,13.146,11.31,5284,0.872,0.826
220631388,12.842,11,5276,0.892,0.825
220631417,14.968,11.95,3812,0.288,0.273
220631425,11.726,9.615,4932,0.962,8.416
220631434,17.265,14.976,4574,0.639,0.591
220631469,16.39,14.428,,,
220631484,13.597,11.86,5621,0.958,0.967
220631510,17.209,14.739,,,
220631520,15.596,12.827,4075,0.415,0.365
220631539,17.396,15.33,,,
220631542,13.587,12.026,5626,0.948,0.939
220631556,12.464,11.127,5849,0.893,0.977
220631572,10.38,8.925,5885,0.895,0.988
220631578,17.612,,,,
220631597,16.348,13.222,3727,0.365,0.328
220631639,15.652,13.561,4600,0.683,0.623
220631647,17.725,,,,
220631724,15.224,12.981,5127,0.828,0.775
220631735,15.9,14.25,5283,0.812,0.82
220631848,16.924,15.213,5126,0.81,9.545
220631855,16.01,12.722,3526,0.258,0.257
220631862,16.586,15.01,,,
220631908,13.57,12.101,5530,0.869,0.973
220631916,9.848,7.596,4665,1.241,11.161
220631961,15.679,13.238,4555,0.673,0.62
220631984,17.012,,,,
220632020,15.975,13.273,,,
220632076,12.327,10.899,5966,1.003,1.096
220632104,15.366,12.644,4046,0.506,0.435
220632124,12.323,10.609,5442,0.902,0.86
220632257,12.846,11.386,5863,0.914,1.009
220632293,16.076,,,,
220632302,17.093,14.608,,,
220632312,13.028,11.108,5043,0.905,4.65
220632362,16.657,14.24,,,
220632375,15.572,13.776,,,
220632376,15.307,11.753,3684,0.388,0.356
220632394,13.986,11.555,4562,0.718,0.649
220632435,13.465,11.765,5338,0.885,0.836
220632455,15.317,13.828,5431,0.804,0.801
220632486,16.534,14.304,,,
220632517,16.493,14.16,,,
220632545,12.454,10.622,5223,0.862,0.802
220632591,11.419,10.194,6267,1.231,1.439
220632649,15.714,12.866,4263,0.616,0.552
220632663,17.183,14.453,,,
220632684,16.754,14.684,,,
220632699,12.866,10.026,3997,0.478,0.416
220632705,14.886,11.959,3648,0.296,0.278
220632765,17.845,14.542,3995,0.352,0.313
220632789,16.208,14.12,,,
220632818,16.955,14.791,,,
220632831,12.618,10.328,4666,0.77,0.694
220632866,15.328,12.236,3801,0.387,0.351
220632871,13.868,12.418,6052,1,1.212
220632876,17.295,14.884,,,
220632911,15.037,13.388,5619,0.827,0.827
220632951,11.292,8.804,4486,1.228,11.64
220632956,12.445,11.25,6025,1.128,1.351
220632980,17.09,14.799,,,
220633087,12.915,11.542,5934,0.99,1.425
220633088,12.967,11.389,5736,1.011,1.059
220633092,16.64,14.975,5110,0.814,10.153
220633180,16.371,12.45,3611,0.285,0.275
220633181,16.912,14.184,,,
220633217,18.853,,,,
220633275,15.33,12.411,4266,0.625,0.559
220633330,13.554,12.3,6118,1.031,1.333
220633358,15.425,11.846,3482,0.212,0.229
220633407,11.837,10.369,5623,0.976,0.968
220633497,15.691,13.142,4386,0.633,0.579
220633510,16.062,12.539,3563,0.25,0.254
220633532,12.453,9.354,3868,0.462,0.416
220633546,15.9,12.846,3787,0.364,0.332
220633560,17.607,,,,
220633563,7.156,5.999,6254,1.237,1.566
220633589,13.618,12.166,5795,0.975,1.042
220633611,15.926,14.404,5792,0.847,0.935
220633628,10.194,8.21,5018,0.791,0.744
220633629,13.126,11.49,5699,0.972,1.368
220633655,16.244,14.553,5710,0.672,0.659
220633669,17.308,14.177,4062,0.456,0.417
220633684,17.97,,,,
220633690,16.337,13.862,3469,0.192,0.205
220633715,15.378,11.614,3332,0.159,0.18
220633732,15.9,12.876,4010,0.506,0.452
220633734,11.153,9.31,5187,0.931,2.183
220633737,13.055,11.228,5282,0.824,0.81
220633822,13.173,11.628,5548,0.903,0.891
220633839,13.712,11.639,4906,0.917,2.116
220633857,14.084,12.009,4829,0.712,0.668
220633875,12.71,10.553,4866,0.898,2.389
220633878,9.909,7.174,4431,1.165,15.364
220633881,13.81,12.078,5952,0.966,1.092
220633896,12.831,11.414,5919,1.009,1.158
220633919,13.328,11.964,5901,1.003,1.074
220633929,13.623,10.135,3759,0.382,0.35
220633974,13.671,11.391,4692,0.826,11.459
220634002,15.561,14.009,5599,0.871,0.875
220634004,13.768,12.307,5824,0.964,1.004
220634022,17.018,14.456,,,
220634154,14.299,12.412,5064,0.832,0.778
220634197,12.727,10.619,4921,0.99,4.573
220634209,18.212,14.608,3361,0.181,0.2
220634237,12.795,11.186,5827,1.076,1.167
220634270,17.205,15.268,,,
220634276,15.762,14.746,6043,0.848,1.014
220634298,16.791,15.108,5472,0.805,2.177
220634313,15.283,13.688,5473,0.849,0.839
220634376,16.92,,,,
220634417,15.955,14.44,5807,0.823,0.88
220634508,14.203,12.362,5293,0.852,0.792
220634510,9.872,7.121,4454,1.221,14.648
220634580,12.972,11.069,5190,0.898,2.838
220634602,13.707,12.125,5561,0.956,0.915
220634658,16.729,14.941,5331,0.805,1.407
220634685,13.835,11.722,4892,0.912,3.908
220634694,12.28,10.463,5381,0.909,0.855
220634707,15.978,14.008,5155,0.802,0.756
220634712,12.812,10.853,5146,0.893,3.028
220634721,16.809,14.927,5401,0.748,0.745
220634765,16.339,14.387,5044,0.81,12.278
220634782,13.097,10.828,4786,1.009,4.04
220634804,14.973,13.334,5367,0.7,0.681
220634822,12.888,11,5244,0.913,0.84
220634831,13.281,11.036,4965,0.943,4.481
220634913,13.116,11.765,5903,1.03,1.151
220634982,15.57,13.062,4431,0.687,0.629
220635095,12.447,10.842,5558,0.941,0.915
220635113,15.102,11.811,3680,0.338,0.306
220635117,14.402,11.853,4252,0.631,0.556
220635165,13.583,11.738,5411,0.853,0.824
220635193,12.424,10.678,5446,0.961,0.909
220635204,13.423,11.63,5160,0.784,0.728
220635250,16.059,12.939,3803,0.319,0.295
220635278,17.874,,,,
220635299,13.479,11.934,5542,0.928,1.452
220635317,13.756,12.346,5824,1.009,1.089
220635383,14.528,15.004,6284,0.754,0.864
220635393,13.409,11.782,5676,0.974,1.365
220635468,11.69,9.494,4869,1.024,7.664
220635480,12.149,10.984,6079,1.136,1.396
220635481,12.788,11.03,5375,0.779,0.762
220635488,11.604,10.352,6217,1.181,1.381
220635541,13.509,,,,
220635548,15.482,13.605,,,
220635556,16.317,12.434,3598,0.26,0.256
220635579,11.809,10.302,5797,1.06,1.285
220635617,10.872,9.556,6284,1.361,1.829
220635674,11.988,9.697,4707,0.97,3.144
220635707,12.42,10.08,4742,0.996,4.513
220635709,16.815,14.715,5320,0.719,0.707
220635713,13.703,12.293,6086,1.003,1.232
220635738,13.514,11.85,5615,0.937,0.987
220635754,14.404,11.134,3800,0.418,0.37
220635864,12.694,10.23,4583,0.942,11.596
220635913,17.385,,,,
220635919,13.276,11.49,5410,0.922,0.878
220635951,19.149,,,,
220635953,17.818,,,,
220636005,13.77,11.718,4983,0.906,6.956
220636007,17.987,15.209,3794,0.193,0.199
220636008,10.88,9.456,6018,1.219,1.756
220636038,17.045,14.436,,,
220636054,9.225,6.903,4701,1.166,11.304
220636067,14.382,11.949,4709,0.725,0.667
220636068,14.31,11.95,4796,0.717,0.682
220636134,17.299,,,,
220636183,13.281,11.291,4944,0.78,0.723
220636232,17.266,15.065,,,
220636237,10.892,7.599,4060,0.959,40.825
220636241,13.362,11.641,5655,0.987,1.107
220636243,9.558,7.178,4756,1.233,10.909
220636283,16.331,12.642,3724,0.319,0.303
220636284,15.823,14.231,5240,0.808,0.815
220636327,16.286,12.956,3743,0.347,0.317
220636435,14.751,13.352,6059,0.86,1.036
220636452,15.766,12.59,3611,0.286,0.281
220636534,17.174,,,,
220636548,11.332,9.2,4814,1.109,6.932
220636593,14.435,12.258,4954,0.814,0.75
220636612,12.899,11.474,5929,0.917,1.048
220636659,16.326,14.112,,,
220636685,12.701,11.345,6059,1.117,1.286
220636696,16.573,13.89,,,
220636741,15.418,13.523,,,
220636772,16.887,14.708,,,
220636794,15.951,13.439,3967,0.456,0.417
220636805,15.562,14.326,5832,0.815,0.879
220636812,12.801,11.344,5984,0.985,1.288
220636818,14.215,11.791,4472,0.688,0.622
220636853,13.154,11.334,5242,0.918,0.894
220636891,9.201,7.276,5151,0.912,8.878
220636903,10.499,7.789,4444,1.067,15.471
220636915,12.915,11.467,5807,0.889,0.921
220636928,13.496,12.03,5898,1.008,1.128
220636974,12.274,11.087,6366,1.222,1.444
220637069,15.992,14.319,5400,0.785,0.778
220637096,16.333,13.564,3753,0.31,0.302
220637140,15.955,12.975,3872,0.408,0.375
220637153,12.137,10.855,6105,1.155,1.406
220637157,17.322,14.43,3782,0.307,0.293
220637181,11.838,10.462,5940,0.993,1.117
220637208,16.145,13.11,3933,0.478,0.421
220637245,16.059,14.229,,,
220637265,16.872,14.47,,,
220637273,13.2,11.695,5724,0.939,0.953
220637324,15.976,13.314,3924,0.436,0.375
220637336,13.686,11.432,5077,0.9,2.376
220637351,13.784,12.361,6017,1.02,1.2
220637409,12.885,11.616,6314,1.173,1.435
220637427,14.032,11.594,4698,0.788,0.715
220637432,12.643,11.028,5599,0.963,0.952
220637449,15.765,13.96,5111,0.66,0.63
220637476,16.645,14.865,,,
220637504,16.475,14.085,,,
220637518,16.778,14.326,,,
220637553,15.909,13.626,4591,0.653,0.606
220637596,14.085,12.022,5037,0.785,0.745
220637610,15.827,13.053,3845,0.404,0.362
220637661,14.751,12.793,4990,0.813,0.779
220637675,11.742,10.073,5582,0.99,1.742
220637704,15.33,13.693,5796,0.873,0.953
220637705,14.153,12.338,5350,0.771,0.748
220637716,10.92,9.441,5904,0.991,1.101
220637774,11.311,9.802,5910,0.987,1.099
220637783,16.021,14.446,6012,0.725,0.765
220637810,15.7,14.406,5766,0.811,0.875
220637818,16.143,13.926,,,
220637821,11.682,10.397,6211,1.171,1.363
220637832,16.849,14.139,,,
220637835,14.591,13.202,5767,0.832,0.875
220637861,12.328,10.225,4893,0.999,5.819
220637885,9.272,7.213,5050,0.891,3.598
220637890,15.582,13.735,5050,0.629,0.588
220637892,17.583,14.967,,,
220637899,16.572,14.828,5352,0.8,0.955
220637904,15.064,11.794,3598,0.311,0.306
220637909,16.827,15.101,,,
220637985,12.917,11.469,5973,1.062,1.269
220638026,14.233,12.137,4924,0.859,2.397
220638070,13.525,11.901,5568,0.941,0.966
220638097,16.195,12.939,3516,0.21,0.222
220638118,11.711,9.974,5280,0.912,1.676
220638120,13.051,,,,
220638143,10.935,9.499,5814,1.044,1.095
220638169,15.577,12.834,4233,0.576,0.499
220638192,13.182,11.835,5907,1.006,1.127
220638207,13.705,11.76,5110,0.777,0.735
220638215,18.652,15.237,6802,0.81,5.409
220638293,12.888,10.743,4844,0.797,0.728
220638303,16.742,14.183,,,
220638309,17.925,,,,
220638335,14.087,12.382,5313,0.893,0.885
220638344,13.104,11.764,6035,1.075,1.257
220638356,15.962,13.347,4343,0.621,0.57
220638359,13.272,11.397,5127,0.888,0.864
220638379,15.402,13.643,5437,0.854,0.856
220638418,13.583,12.17,5909,0.888,0.982
220638458,17.581,,,,
220638474,17.281,15.109,,,
220638508,19.256,,,,
220638517,12.827,11.027,5596,0.937,0.911
220638586,14.953,12.056,3787,0.397,0.356
220638605,16.146,12.982,3644,0.29,0.279
220638639,13.291,11.105,4879,0.963,4.623
