EPIC,KepMag,Kmag,Teff,mass,Radius
integer,float,float,integer,float,float
220131668,15.947,13.763,3823,0.338,0.324
220132548,15.993,14.908,5796,0.779,0.827
220133060,13.280,11.984,6156,1.032,1.290
220133206,15.212,12.214,4014,0.510,0.448
220135402,13.932,11.904,5109,0.836,0.788
220135666,12.710,11.385,6154,1.090,1.297
220135817,13.873,12.592,6332,0.829,1.060
220136796,13.225,11.739,5927,0.990,1.140
220136961,17.755,,,,
220137077,13.375,11.303,4966,0.906,6.255
220137236,15.354,13.863,5934,0.720,0.724
220137654,18.430,,,,
220137860,15.278,12.808,4294,0.522,0.467
220137983,13.062,11.520,6033,1.044,1.189
220138089,12.639,11.245,5789,1.080,1.582
220138376,17.855,,,,
220138441,16.656,,,,
220138553,17.386,14.133,3481,0.166,0.182
220138665,14.030,11.849,4849,0.790,0.732
220138882,16.659,14.637,,,
220138945,17.146,14.901,,,
220139037,14.394,12.195,4894,0.819,0.780
220139119,15.986,14.605,6079,0.820,0.982
220139251,16.951,14.318,,,
220139324,17.065,14.784,3540,0.239,0.240
220139418,15.341,12.141,3972,0.496,0.437
220139473,12.306,11.174,6498,1.221,1.458
220139565,12.408,11.054,6151,1.138,1.347
220139666,13.898,11.900,5070,0.814,0.764
220139824,16.156,13.997,,,
220140152,18.464,,,,
220140191,15.961,12.539,5080,0.810,11.370
220140289,13.354,11.678,5913,1.031,1.177
220140290,13.154,11.442,5391,0.902,1.568
220140644,10.805,8.355,4540,0.963,15.195
220140664,15.338,13.561,5613,0.835,0.875
220140691,12.573,10.447,5111,0.918,4.120
220140731,13.266,11.187,5182,0.842,0.786
220140752,14.120,11.905,4721,0.637,0.600
220140937,15.955,13.019,4125,0.550,0.485
220141027,19.284,15.596,3212,0.143,0.166
220141131,17.916,,,,
220141157,12.220,10.811,6237,1.199,1.418
220141296,13.093,11.727,6116,1.027,1.255
220141540,14.946,11.502,3685,0.318,0.296
220141649,16.701,13.725,3951,0.380,0.340
220141787,11.880,10.636,6072,1.094,1.385
220141896,13.720,12.409,6085,0.853,1.029
220142011,13.803,12.527,6209,0.865,1.178
220142089,18.259,15.214,3909,0.386,0.353
220142109,10.733,8.210,4759,1.271,10.941
220142506,12.401,10.481,5341,0.914,0.851
220142631,13.623,12.282,5965,0.934,1.085
220142825,13.633,11.977,5523,0.888,0.867
220142862,13.224,11.284,5165,0.885,0.822
220142943,11.187,9.708,5941,0.942,1.048
220142950,14.977,13.960,6283,0.844,1.273
220142976,15.984,13.982,5227,0.749,0.752
220143169,15.779,13.439,4755,0.600,0.555
220143340,17.482,13.000,3487,0.166,0.182
220143498,13.863,10.856,3872,0.468,0.419
220143601,17.859,14.303,3351,0.170,0.189
220143642,11.962,9.869,4943,0.952,5.118
220143686,17.068,14.647,,,
220143717,13.393,11.724,5612,0.957,0.932
220143837,17.588,,,,
220144271,12.935,9.670,3668,0.357,0.327
220144531,13.417,11.813,5564,0.903,0.866
220144551,14.729,12.578,4690,0.615,0.573
220144605,12.918,11.551,6133,1.099,1.321
220144656,16.970,15.225,,,
220145002,15.957,13.038,4215,0.588,0.520
220145014,16.787,14.140,,,
220145037,13.668,12.045,5634,0.946,0.924
220145226,16.806,14.907,4666,0.578,0.541
220145271,11.444,9.084,4830,1.174,4.068
220145371,14.844,11.863,3922,0.457,0.406
220145469,8.165,7.053,6768,2.061,3.761
220145479,13.617,12.302,6000,0.986,1.179
220145551,17.552,,,,
220145598,15.181,13.037,4834,0.764,0.715
220145658,13.177,11.707,6115,1.057,1.310
220145758,12.818,11.290,5846,0.944,1.025
220145761,16.560,14.511,,,
220145762,12.774,10.721,5051,0.741,0.707
220145800,16.002,13.167,4261,0.597,0.521
220145945,11.888,10.797,6490,1.299,1.540
220146001,13.121,11.130,5071,0.900,3.490
220146021,14.598,11.745,3622,0.312,0.302
220146083,17.605,,,,
220146118,13.595,11.915,5346,0.769,0.739
220146202,12.255,10.706,5536,0.775,0.780
220146329,16.765,14.400,,,
220146433,18.866,15.088,3239,0.146,0.170
220146494,12.785,10.978,5310,0.883,0.861
220146528,13.784,12.376,5888,0.918,1.014
220146547,16.752,13.624,3583,0.236,0.241
220146698,16.172,13.231,3392,0.174,0.185
220146804,14.052,11.960,4948,0.645,0.610
220146830,13.263,11.763,5615,0.957,0.920
220146861,12.894,11.433,6040,1.034,1.257
220146916,16.533,14.617,,,
220146930,13.029,11.525,5813,0.968,1.095
220146949,17.196,14.719,,,
220147002,16.347,14.155,,,
220147020,17.145,14.564,4255,0.594,0.530
220147180,17.152,,,,
220147229,14.569,12.065,3868,0.296,0.272
220147242,13.599,12.041,5570,0.959,0.921
220147299,11.418,10.045,5922,1.077,1.293
220147311,17.322,14.556,,,
220147316,12.847,11.652,6191,0.982,1.230
220147333,11.324,9.851,5250,0.909,9.291
220147388,8.820,7.238,5920,1.038,1.150
220147457,17.308,14.739,,,
220147635,15.106,13.169,,,
220147642,12.417,11.297,6290,1.029,1.296
220147676,15.626,13.770,,,
220147843,13.013,11.696,6064,0.941,1.180
220147844,18.824,14.986,3215,0.141,0.163
220147852,16.294,14.580,5271,0.800,1.941
220147874,13.735,11.809,5580,0.934,0.921
220147984,18.558,14.809,3215,0.147,0.173
220147993,12.527,10.852,5498,0.906,0.875
220148010,17.460,14.936,,,
220148148,15.179,12.356,4157,0.552,0.486
220148271,13.654,12.068,5726,0.982,0.998
220148325,16.029,13.040,3921,0.432,0.380
220148345,17.721,,,,
220148479,16.291,14.069,,,
220148485,16.996,13.935,,,
220148496,11.803,10.446,5996,1.074,1.225
220148658,10.880,10.103,7234,1.523,1.681
220148737,12.426,9.896,4211,0.605,0.533
220148747,15.940,14.160,4784,0.584,0.544
220148816,16.591,14.910,5387,0.752,0.751
220148939,17.945,,,,
220148956,17.827,14.982,,,
220148978,13.078,11.323,5407,0.922,0.947
220149103,16.741,14.198,,,
220149132,14.652,11.358,3555,0.243,0.248
220149240,15.917,13.725,,,
220149245,15.389,12.129,3688,0.310,0.293
220149266,16.516,14.019,,,
220149324,19.061,,,,
220149426,17.604,15.341,,,
220149512,11.769,9.930,5148,0.906,8.868
220149551,11.961,10.551,5951,1.111,1.327
220149635,13.931,11.856,4961,0.902,3.925
220149743,12.999,11.523,5754,0.944,0.963
220149927,14.686,12.971,5503,0.809,0.795
220150014,17.452,15.000,,,
220150018,13.715,12.029,5874,1.017,1.128
220150064,12.582,11.914,7813,1.440,1.710
220150079,14.450,12.456,5256,0.871,0.812
220150092,12.972,10.983,4966,0.846,0.781
220150121,9.812,8.516,6223,1.296,1.739
220150126,12.673,10.805,5232,0.893,2.220
220150137,15.608,12.281,3951,0.495,0.434
220150174,15.872,14.171,,,
220150250,16.993,15.092,5117,0.805,8.749
220150324,16.857,14.959,,,
220150503,17.409,15.460,,,
220150508,14.071,11.699,4864,0.930,4.565
220150649,10.051,9.101,6970,1.566,1.967
220150657,12.914,10.957,4969,0.774,0.710
220150734,15.140,13.118,5143,0.669,0.637
220150787,11.540,9.311,4681,1.023,10.509
220151091,14.045,12.824,6172,0.774,0.887
220151145,12.509,11.084,6013,1.098,1.441
220151202,13.746,12.654,6291,0.844,1.175
220151337,13.700,11.989,5408,0.922,0.879
220151380,18.705,15.721,4128,0.304,0.283
220151493,11.827,9.800,4949,0.957,3.115
220151521,17.519,15.036,,,
220151571,17.398,13.916,3552,0.214,0.223
220151589,13.056,11.360,5378,0.940,0.882
220151591,11.490,9.614,5107,0.833,0.773
220151608,16.932,13.810,,,
220151612,15.432,12.548,4089,0.562,0.498
220151699,15.912,13.468,4610,0.682,0.629
220151705,12.186,11.107,6394,1.192,1.381
220151747,15.968,13.190,3466,0.199,0.211
220151824,13.630,11.902,5550,0.861,0.846
220151862,15.839,13.984,5526,0.785,0.798
220151882,16.139,13.973,,,
220151991,15.074,12.252,3686,0.300,0.292
220152078,14.945,11.965,4017,0.516,0.454
220152104,17.545,15.364,,,
220152166,12.761,10.021,4092,0.561,0.493
220152253,15.721,12.873,4212,0.586,0.522
220152332,15.024,12.148,4029,0.524,0.465
220152336,12.795,10.740,4871,1.081,3.746
220152340,11.621,10.357,5922,0.832,0.942
220152454,11.708,9.740,5070,0.913,4.637
220152490,11.187,10.009,6153,1.132,1.358
220152513,19.575,,,,
220152532,15.302,11.788,4011,0.520,0.454
220152700,18.377,,,,
220152847,13.199,11.266,5129,0.855,0.801
220152981,15.494,13.606,,,
220153217,17.192,14.341,3862,0.245,0.247
220153235,17.064,14.388,,,
220153240,9.755,8.302,6346,1.228,1.417
220153258,13.576,12.080,5842,1.025,1.073
220153407,15.966,13.201,4257,0.574,0.526
220153468,16.607,14.661,,,
220153480,15.079,12.353,3753,0.356,0.325
220153541,12.372,11.172,6167,1.145,1.320
220153589,14.097,12.161,5130,0.874,0.806
220153602,17.335,13.974,3502,0.224,0.235
220153620,17.243,14.643,,,
220153631,14.196,12.361,5267,0.681,0.647
220153645,11.074,9.088,5170,0.913,8.957
220153656,16.526,14.763,5411,0.806,3.299
220153679,15.789,13.269,4505,0.641,0.597
220153685,13.244,11.886,5972,0.965,1.094
220153710,19.209,,,,
220153776,13.337,11.602,5421,0.850,0.829
220153795,12.781,10.476,4873,1.082,4.207
220153996,13.165,11.114,5033,0.839,0.787
220154152,13.818,11.448,4516,0.693,0.634
220154198,15.318,11.841,3481,0.231,0.242
220154404,17.879,15.067,,,
220154408,11.899,10.596,6118,0.924,1.155
220154444,15.631,12.700,3898,0.476,0.417
220154470,7.285,5.931,6462,1.263,1.340
220154477,12.759,10.225,4217,0.595,0.526
220154484,7.642,6.298,6517,1.423,1.705
220154535,9.813,7.887,4939,0.838,0.770
220154583,16.288,13.863,,,
220154688,13.523,11.992,5716,0.917,0.951
220154753,17.943,,,,
220154802,14.231,12.153,5196,0.889,0.896
220154813,15.936,13.140,4266,0.609,0.550
220154819,17.441,14.778,,,
220154832,13.320,11.313,4973,1.026,3.171
220154854,16.229,13.205,4131,0.539,0.486
220154868,13.530,12.269,5966,1.024,1.136
220154915,18.381,14.814,3203,0.143,0.166
220154916,14.629,11.521,3935,0.496,0.438
220154997,14.134,12.137,5033,0.848,0.781
220155078,14.303,11.603,3494,0.237,0.246
220155089,19.015,,,,
220155257,13.198,11.588,5687,0.932,0.921
220155299,16.659,14.915,4373,0.538,0.480
220155309,16.685,14.175,,,
220155370,13.597,12.139,5515,0.897,0.877
220155373,18.604,15.605,3842,0.345,0.330
220155403,12.308,10.950,5807,0.991,1.103
220155433,13.369,12.075,6338,1.138,1.355
220155449,16.000,14.841,6005,0.705,0.718
220155450,14.188,,,,
220155452,14.148,11.385,3958,0.457,0.401
220155455,15.127,12.820,4376,0.444,0.391
220155517,18.756,15.376,3466,0.197,0.212
220155521,14.659,12.424,4558,0.576,0.533
220155578,18.382,,,,
220155590,13.650,11.714,4847,0.818,0.765
220155597,14.564,11.716,3692,0.327,0.311
220155613,15.945,14.170,4539,0.512,0.453
220155676,16.380,13.092,3574,0.211,0.221
220155692,9.529,7.329,4835,1.091,10.575
220155775,18.692,15.066,3256,0.148,0.171
220155823,13.653,12.203,5819,0.887,0.926
220156024,15.775,14.141,,,
220156026,17.770,14.068,3680,0.262,0.264
220156115,14.778,11.294,3667,0.342,0.304
220156144,16.887,,,,
220156165,14.047,11.667,5005,0.848,0.775
220156324,17.688,,,,
220156392,13.377,12.035,5983,1.038,1.265
220156418,16.650,14.742,5214,0.750,0.728
220156438,14.174,12.279,5140,0.856,0.794
220156473,12.450,10.979,5802,0.967,1.084
220156512,17.567,15.276,,,
220156587,17.202,15.330,,,
220156588,14.069,12.210,5107,0.823,0.772
220156591,17.240,15.137,,,
220156598,11.983,10.665,6023,1.101,1.246
220156644,16.174,13.593,,,
220156724,15.829,13.412,,,
220156732,15.688,13.360,,,
220156743,14.940,12.106,4071,0.536,0.470
220156753,15.325,12.341,3888,0.446,0.402
220156765,16.936,14.436,4425,0.487,0.427
220156768,16.326,12.843,3612,0.248,0.253
220156842,14.623,11.805,3511,0.209,0.223
220156902,13.473,12.026,5762,0.888,0.940
220156941,12.515,11.371,6177,1.124,1.316
220156997,16.895,14.345,,,
220157156,13.889,11.851,5007,0.893,1.942
220157170,10.496,7.930,4557,1.243,11.855
220157195,15.398,13.274,4895,0.763,0.724
220157219,13.372,11.618,5289,0.868,0.815
220157223,16.389,12.701,3951,0.467,0.418
220157233,12.884,11.604,6074,1.131,1.299
220157239,15.240,12.345,3918,0.463,0.405
220157353,13.745,11.707,5038,0.893,2.387
220157445,14.034,11.713,4324,0.447,0.398
220157465,13.984,11.988,4938,0.920,5.582
220157478,15.518,12.560,3747,0.330,0.312
220157498,13.434,11.466,5122,0.902,3.373
220157525,15.843,12.759,3798,0.424,0.382
220157643,14.723,11.229,3632,0.327,0.303
220157953,15.965,12.628,3627,0.277,0.277
220157961,12.599,10.113,4601,0.753,0.679
220158024,12.848,10.613,4820,0.976,4.396
220158043,18.343,15.051,3300,0.152,0.174
220158076,13.740,11.824,5044,0.805,0.742
220158092,13.377,10.127,3680,0.338,0.316
220158109,13.211,9.707,3662,0.310,0.292
220158154,11.824,9.157,4330,0.956,25.927
220158164,14.060,12.187,5199,0.890,0.835
220158230,16.864,,,,
220158274,9.452,7.418,6654,1.401,1.718
220158411,17.954,,,,
220158416,17.307,,,,
220158422,15.287,12.062,3594,0.241,0.247
220158461,12.990,11.506,5962,1.052,1.229
220158531,12.579,10.353,4703,0.760,0.682
220158542,11.750,10.560,6231,1.166,1.351
220158587,16.069,12.618,3441,0.217,0.228
220158647,17.790,,,,
220158679,11.353,9.032,4689,1.152,8.403
220158699,11.835,10.182,5438,0.985,1.063
220158756,13.313,11.703,5388,0.875,0.824
220158771,18.717,,,,
220158778,16.274,,,,
220158822,13.551,11.659,5152,0.781,0.740
220158939,14.020,12.205,5203,0.816,0.762
220158967,12.876,11.627,6073,1.102,1.278
220158974,17.208,14.792,,,
220159032,17.644,15.165,,,
220159064,15.970,13.819,,,
220159075,15.396,13.411,,,
220159126,17.067,14.402,,,
220159172,13.961,12.028,5077,0.822,0.768
220159221,13.481,11.346,5024,0.888,0.833
220159244,13.818,11.321,4334,0.650,0.581
220159298,16.423,12.890,3711,0.359,0.338
220159398,17.775,,,,
220159423,13.497,11.697,5288,0.798,0.761
220159466,15.906,13.097,3871,0.433,0.391
220159532,18.583,,,,
220159551,9.383,8.342,6762,1.492,1.838
220159628,11.252,9.439,5484,0.978,1.628
220159654,13.009,11.909,5113,0.823,0.773
220159693,15.875,13.297,4433,0.609,0.556
220159708,13.430,11.805,5312,0.906,0.981
220159765,15.993,14.405,5456,0.807,0.808
220159781,15.947,12.638,3793,0.417,0.367
220159789,14.494,11.400,3714,0.357,0.331
220159813,13.208,10.854,4377,0.631,0.572
220159844,11.543,10.248,6010,0.914,1.084
220159909,12.845,11.599,6127,1.141,1.346
220159911,13.248,11.775,6104,1.121,1.341
220159939,17.830,,,,
220159950,16.534,14.251,,,
220159971,17.374,14.334,,,
220159996,15.414,12.583,3906,0.437,0.389
220160073,17.378,15.085,,,
220160079,11.598,10.124,5795,1.052,1.146
220160085,15.538,13.591,5072,0.810,0.788
220160118,13.646,12.535,6270,1.089,1.302
220160125,13.617,11.539,4946,0.837,0.761
220160220,15.765,13.095,3726,0.344,0.314
220160323,14.061,12.012,4919,0.792,0.732
220160375,10.865,9.684,6176,1.134,1.324
220160392,13.179,11.524,5344,0.921,0.859
220160411,13.093,10.795,4678,0.963,9.122
220160468,16.180,14.648,5466,0.802,0.827
220160530,16.012,13.652,,,
220160562,17.614,15.283,7622,0.810,4.110
220160568,18.701,,,,
220160574,15.370,12.399,3804,0.397,0.352
220160584,14.861,12.139,3986,0.518,0.456
220160587,16.630,,,,
220160677,16.930,14.346,,,
220160688,15.968,13.641,3523,0.232,0.240
220160712,15.819,13.054,4311,0.623,0.558
220160817,17.844,,,,
220160830,18.984,,,,
220160842,13.152,11.175,5120,0.815,0.762
220160843,13.486,11.704,5239,0.852,0.792
220160876,16.608,14.517,,,
220160907,16.155,13.884,4779,0.592,0.545
220160911,16.974,14.973,,,
220161050,13.912,11.914,4974,0.794,0.732
220161057,13.329,11.644,5497,0.960,0.936
220161074,18.262,14.761,6481,0.810,5.904
220161085,15.653,12.539,4037,0.487,0.438
220161087,17.317,14.455,,,
220161098,15.985,13.477,4325,0.619,0.559
220161153,14.263,12.279,4901,0.736,0.697
220161156,16.383,13.190,3723,0.274,0.261
220161203,15.781,14.057,5888,0.868,1.006
220161242,8.377,6.177,4787,1.409,10.966
220161256,14.069,12.839,6025,0.952,1.130
220161287,13.671,11.177,4970,0.890,2.618
220161363,9.818,8.694,6631,1.455,1.831
220161370,15.920,14.110,5322,0.747,0.732
220161450,18.252,14.387,3210,0.144,0.169
220161464,17.002,14.447,,,
220161504,15.856,12.789,3906,0.454,0.406
220161513,13.356,11.749,5661,0.899,0.918
220161596,12.759,10.743,4956,0.990,4.122
220161748,17.906,,,,
220161778,15.381,12.362,3694,0.301,0.290
220161803,17.698,15.455,,,
220161809,12.038,10.628,5934,1.053,1.191
220161828,14.468,11.648,3966,0.499,0.444
220161832,17.599,15.605,,,
220161867,14.180,11.015,3647,0.306,0.293
220161888,9.455,6.883,4682,1.344,11.323
220161944,14.543,11.206,3621,0.279,0.270
220161969,15.151,12.623,4521,0.683,0.616
220161976,15.768,14.235,5311,0.726,0.717
220161982,10.760,9.377,5958,1.093,1.252
220162009,14.810,11.858,3941,0.471,0.422
220162016,15.170,12.319,3981,0.522,0.455
220162046,17.051,14.992,5459,0.896,0.857
220162061,16.313,13.744,3929,0.397,0.353
220162066,19.205,,,,
220162105,11.506,9.499,5004,0.980,2.801
220162109,18.612,15.114,3356,0.174,0.194
220162174,13.768,12.198,5684,0.958,0.962
220162203,11.959,10.804,6327,1.181,1.354
220162209,12.751,11.468,6066,1.097,1.277
220162212,15.585,12.544,4164,0.571,0.507
220162214,15.894,14.237,5627,0.827,0.845
220162222,13.147,11.666,5742,0.929,0.963
220162253,14.250,12.566,5498,0.890,0.885
220162278,14.595,11.769,3643,0.289,0.277
220162358,14.242,12.549,5370,0.869,0.830
220162366,16.603,13.355,3678,0.289,0.278
220162424,16.725,13.767,3706,0.286,0.286
220162578,13.870,11.755,4644,0.572,0.529
220162603,18.223,14.431,3983,0.273,0.264
220162640,13.118,11.643,5650,0.889,0.895
220162650,15.573,12.966,4391,0.647,0.581
220162737,17.825,,,,
220162750,14.909,13.143,5558,0.891,0.891
220162752,14.672,12.298,4574,0.624,0.586
220162794,14.492,11.796,4143,0.576,0.513
220162807,11.273,9.452,5287,0.920,3.088
220162818,15.834,13.884,,,
220162822,16.944,15.069,5082,0.808,9.992
220162860,15.614,13.427,4894,0.783,0.729
220162861,13.813,12.349,5784,0.988,1.006
220162883,11.497,10.205,5964,1.081,1.368
220162903,11.794,9.728,4963,0.981,2.618
220162982,16.636,14.753,,,
220163044,15.705,13.911,5390,0.755,0.739
220163051,16.749,,,,
220163069,13.647,11.264,4313,0.543,0.475
220163116,13.580,11.368,4684,0.778,0.714
220163123,14.473,11.457,3925,0.477,0.420
220163151,17.928,14.348,3980,0.316,0.297
220163154,15.618,12.599,3833,0.421,0.379
220163233,14.165,12.182,5022,0.883,0.885
220163246,11.252,9.310,5009,0.972,4.553
220163278,17.916,,,,
220163335,13.030,11.300,5507,0.944,0.948
220163386,15.370,12.474,4145,0.578,0.510
220163406,11.699,10.476,6223,1.232,1.544
220163420,15.747,12.676,4068,0.538,0.468
220163559,15.919,13.734,4811,0.703,0.664
220163565,17.977,14.173,3385,0.156,0.176
220163573,10.321,8.532,5041,0.928,5.318
220163591,17.545,13.258,3012,0.122,0.144
220163623,14.706,12.926,5373,0.829,0.787
220163630,17.822,,,,
220163637,12.866,11.294,5503,0.892,0.875
220163669,13.341,11.130,4825,0.809,0.729
220163725,15.586,14.073,5919,0.873,1.015
220163813,17.822,,,,
220163853,10.120,8.808,6081,1.123,1.441
220164004,15.643,13.005,,,
220164077,13.528,12.293,5481,0.895,0.869
220164086,13.470,9.808,3624,0.269,0.262
220164098,14.470,12.750,5466,0.889,0.860
220164113,17.951,,,,
220164181,12.815,10.859,5005,0.834,0.761
220164217,16.195,14.566,5326,0.629,0.586
220164285,12.694,11.177,5720,0.980,0.983
220164317,13.766,12.137,5581,0.918,0.910
220164323,12.220,10.658,5921,0.992,1.094
220164327,17.701,,,,
220164329,18.281,15.079,3670,0.213,0.223
220164367,16.824,14.653,,,
220164398,15.513,14.409,5969,0.849,1.033
220164441,17.501,,,,
220164449,16.854,14.882,,,
220164534,13.392,11.879,5816,0.943,1.016
220164554,16.737,,,,
220164667,13.514,10.716,4160,0.591,0.519
220164723,14.253,10.451,3414,0.205,0.221
220164734,16.862,14.567,,,
220164796,13.439,11.503,5000,0.846,0.797
220164820,15.407,13.689,,,
220164874,15.952,14.658,5970,0.831,0.990
220164883,9.714,8.295,6101,1.261,1.891
220164920,10.987,9.792,6272,1.234,1.543
220164948,15.438,12.178,3707,0.351,0.319
220164964,16.736,15.197,,,
220165000,15.967,12.961,4077,0.509,0.458
220165026,17.768,,,,
220165111,14.106,11.015,3710,0.303,0.279
220165146,14.871,12.462,4615,0.679,0.628
220165220,15.963,12.036,3025,0.121,0.143
220165225,17.699,15.487,,,
220165254,16.180,12.633,3537,0.210,0.221
220165256,13.365,11.993,5993,1.034,1.172
220165317,13.563,12.096,5904,1.014,1.031
220165323,15.728,14.148,5390,0.802,0.779
220165349,17.650,,,,
220165370,15.859,13.837,4564,0.626,0.578
220165435,14.729,12.512,4763,0.775,0.713
220165459,15.816,13.814,5105,0.808,0.758
220165538,15.814,14.493,5753,0.842,0.901
220165589,15.081,12.503,4113,0.495,0.439
220165591,12.735,11.385,6079,1.079,1.285
220165648,14.436,12.661,5251,0.722,0.707
220165709,11.358,10.031,6072,1.157,1.423
220165763,17.739,,,,
220165784,12.280,10.276,5050,0.738,0.698
220165818,14.211,11.511,4051,0.533,0.471
220165838,14.938,11.657,3896,0.486,0.432
220165850,15.772,14.479,5657,0.795,0.828
220165863,14.415,12.497,5862,0.950,1.062
220165960,15.362,13.069,,,
220165970,13.750,12.242,5688,0.992,0.983
220165972,15.788,14.177,5809,0.849,0.918
220166022,16.761,14.857,5342,0.802,2.859
220166077,14.668,11.401,3563,0.202,0.211
220166114,9.756,7.537,4808,1.172,9.152
220166119,16.583,14.139,,,
220166147,17.423,,,,
220166258,14.060,12.299,5204,0.882,1.536
220166294,13.675,11.791,5200,0.894,0.817
220166330,16.930,,,,
220166347,11.949,10.544,5681,0.930,0.929
220166348,17.789,14.305,3300,0.159,0.183
220166407,13.236,11.757,5657,0.856,0.868
220166428,16.920,15.218,5167,0.673,0.638
220166506,13.567,11.978,5595,0.970,0.936
220166533,17.187,,,,
220166549,13.433,11.858,5782,0.977,1.063
220166580,12.817,11.365,5818,1.061,1.169
220166618,14.216,11.124,3548,0.254,0.257
220166675,12.817,11.417,5982,1.059,1.264
220166765,12.351,10.095,4532,0.678,0.621
220166778,12.784,11.280,5800,0.980,1.053
220166791,15.755,12.797,3865,0.377,0.343
220166875,13.495,11.641,5283,0.850,0.798
220166898,11.798,10.026,5360,0.920,2.227
220166902,13.068,11.579,5609,0.950,0.946
220166963,16.646,12.949,3637,0.250,0.253
220167016,16.887,15.326,5311,0.798,0.890
220167021,14.347,11.139,3679,0.312,0.294
220167022,16.525,14.503,,,
220167034,12.108,10.838,6113,1.088,1.257
220167071,15.800,12.768,3876,0.435,0.388
220167080,11.844,10.574,5880,0.945,1.054
220167083,13.701,12.132,5602,0.876,0.869
220167141,16.882,,,,
220167158,12.581,10.636,5010,0.925,3.568
220167168,17.921,14.523,3455,0.222,0.237
220167237,14.561,12.109,3435,0.181,0.192
220167259,17.867,,,,
220167311,17.680,,,,
220167312,16.658,14.371,,,
220167331,16.426,14.683,,,
220167377,13.334,11.810,5809,0.987,1.139
220167392,13.853,11.765,4947,0.801,0.736
220167440,13.302,11.294,5087,0.767,0.722
220167475,14.784,11.723,3981,0.525,0.459
220167503,11.095,9.901,6383,1.321,1.645
220167546,13.820,11.823,5028,0.869,0.839
220167547,15.560,14.232,5858,0.833,0.932
220167568,18.270,14.788,3559,0.227,0.228
220167570,13.113,,,,
220167582,12.000,10.543,5888,1.093,1.405
220167638,13.873,12.068,5366,0.871,0.825
220167658,15.513,12.926,,,
220167672,15.643,13.536,4598,0.677,0.617
220167678,16.845,14.896,,,
220167696,14.409,12.330,4977,0.855,0.792
220167721,15.869,12.824,3697,0.325,0.300
220167725,17.341,15.058,,,
220167751,14.418,12.807,5694,0.895,0.924
220167782,16.877,14.744,6568,0.802,1.393
220167791,13.365,12.021,6224,1.052,1.314
220167800,13.465,11.408,4855,0.785,0.716
220167891,15.749,12.669,3952,0.482,0.428
220167900,18.476,,,,
220167973,14.025,12.247,4995,0.842,8.503
220167982,12.515,11.111,5861,1.031,1.208
220167997,13.033,11.452,5615,0.847,0.837
220168011,17.983,15.292,,,
220168016,15.358,12.737,,,
220168035,13.265,11.518,5193,0.896,2.201
220168057,15.521,12.472,4186,0.578,0.510
220168062,14.256,12.362,5230,0.870,1.855
220168079,9.277,7.373,5013,0.951,6.702
220168091,13.598,11.846,5458,0.903,0.859
220168107,16.894,15.341,5510,0.771,0.785
220168169,13.317,11.607,5410,0.912,0.866
220168243,10.524,8.205,4628,1.152,10.967
220168283,17.001,,,,
220168331,17.719,14.735,3558,0.234,0.238
220168335,13.457,11.293,4955,0.912,5.160
220168361,15.054,12.597,,,
220168378,14.473,12.706,5227,0.699,0.681
220168379,8.264,7.233,6473,1.289,1.442
220168397,15.875,14.428,5885,0.826,0.915
220168490,13.492,10.518,3898,0.478,0.422
220168493,13.609,11.593,5128,0.751,0.711
220168551,15.657,13.891,5193,0.816,0.783
220168565,15.328,12.939,,,
220168622,14.153,12.131,5017,0.819,0.754
220168630,13.035,11.610,5794,0.906,0.965
220168641,16.198,14.124,,,
220168646,16.533,14.472,,,
220168663,15.551,12.379,3964,0.486,0.437
220168709,13.302,12.486,6896,1.338,1.403
220168724,15.467,14.040,5671,0.680,0.661
220168756,13.348,11.782,5716,0.915,0.945
220168763,12.375,10.241,4901,0.982,4.802
220168793,15.017,12.376,3425,0.172,0.188
220168802,15.321,12.297,3851,0.415,0.380
220168846,17.174,14.874,,,
220168861,15.685,12.867,4220,0.595,0.529
220168911,12.151,10.856,6107,1.088,1.242
220168928,12.819,10.717,4784,0.760,0.691
220168966,18.186,,,,
220168997,10.341,8.045,4701,1.181,10.870
220169000,16.287,13.338,3757,0.351,0.326
220169038,12.387,11.041,5944,1.087,1.315
220169109,17.558,15.175,4405,0.615,0.551
220169144,9.836,7.370,4456,1.220,11.902
220169184,16.642,13.378,3518,0.209,0.215
220169241,12.242,11.030,6295,1.179,1.369
220169269,13.478,11.958,5805,0.927,0.975
220169315,13.617,12.122,5223,0.860,0.836
220169317,12.612,11.044,5968,1.098,1.325
220169409,18.245,,,,
220169423,11.340,10.145,6280,1.248,1.552
220169445,16.479,14.012,,,
220169448,12.873,11.207,5503,0.775,0.769
220169469,12.791,11.355,5787,1.026,1.120
220169473,14.953,11.557,3652,0.324,0.311
220169478,13.456,11.302,4886,0.784,0.720
220169492,15.570,13.893,5685,0.831,0.864
220169529,16.472,14.846,5418,0.802,0.779
220169533,10.298,7.749,4543,1.270,11.661
220169574,17.619,14.987,3562,0.206,0.212
220169608,13.245,11.349,5105,0.891,0.969
220169631,12.732,10.908,5188,0.895,1.854
220169701,13.001,11.438,5796,0.835,0.898
220169765,15.173,12.246,3469,0.200,0.211
220169790,19.424,,,,
220169807,10.744,9.335,5822,0.998,1.112
220169813,15.512,12.052,3718,0.381,0.348
220169814,16.579,13.538,3534,0.204,0.221
220169877,15.830,13.766,4812,0.693,0.652
